receipt_id,project_id,project_title,component,receipt_grade,evidence_status,deploy_evidence_status,proof_tier,receipt_hash,next_strengthening_action
analytical-methodology__receipt_0001,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Runtime Or Interface Surface",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,a484e987958e859cf5cb71d5,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0002,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Data And State Model",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,6804947b427f106e7991ccf7,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0003,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Core Instrument Panel",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,3f6cbd6bd95b047b501aa8fd,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0004,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Workflow Orchestration",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,eb0b7f89006fe7717e56b6c4,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0005,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Review And Governance Gate",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,d6d675a6a74a317c75c5dd14,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0006,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Export Or Integration Surface",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,deaf7e9e24c71625a5fdeb52,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0007,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface Build Verification Queue",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,e0f6b62e774a9a153882fa53,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0008,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Meridian Network",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,54504e720a5cee95c5dd1f80,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0009,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Operation GRAY DAWN",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,c3a55d1fd18c7c5751054082,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0010,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Caracas Question",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,de56fb479e19dd980f8b8563,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0011,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / A Georgetown Applied Intelligence",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,f6166a1dc81afc2a9bddc064,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0012,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Counterintelligence",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,141524c7ad969ac398fdb360,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0013,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Crisis Management",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,f01f344dc48735f3d092bae8,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0014,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Counter",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,1f26d544236203e1da78ae3c,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0015,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Operations",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,fe395cf7dbfce3e186405a7b,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0016,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / Cyber",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,8c7c925b676683585a546c6f,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methodology__receipt_0017,analytical-methodology,"Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface","Analytical Methodology — eleven discipline pages from a Georgetown Applied Intelligence curriculum, treating each analytical method as its own working surface / defense/diplomacy/intelligence",P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,18095dbc8a581d2815995301,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0001,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Task And Method Assignment,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,3dc3f79666b329b51a6fce07,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0002,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Evidence And Assumption Intake,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,731c436be90a654a7e9e6e96,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0003,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",ACH / Alternatives Matrix,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,4028256fdac94590dfdd29ef,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0004,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Red-Team / Devil's Advocate Pass,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,9dcd61be476f509b079a9827,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0005,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Uncertainty And Confidence Gate,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,9d814f8c72121323c61013d5,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0006,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Human-AI Delta Review,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,c46c73cc933d88a86394847a,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0007,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Technique Combination Studio,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,4a2d3efaf704a47fcbe2321e,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
analytical-methods__receipt_0008,analytical-methods,"Structured Methods Library — method-composition page across Heuer, structured analytic techniques, and intelligence methodology",Release And Learning Ledger,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,specified-proof-plan-needs-demo,deb7b58c728431ab9e6f12eb,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0001,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Runtime Or Interface Surface,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,4706c1ec3ca33a9828d6619e,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0002,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Data And State Model,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,e5bd0168d6389f70ebd0c6f1,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0003,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Core Instrument Panel,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,07f002c3c70abb72ce6724ca,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0004,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Workflow Orchestration,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,41a2d92d08792889c396c489,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0005,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Review And Governance Gate,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,1fa8a92942e294e66256cd5a,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0006,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Export Or Integration Surface,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,63cf9bfe8e82e5d54e4c5c4f,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0007,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy Build Verification Queue,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,f3899ba0d2f835998f8b12cc,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0008,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Belfer Center Applied History Project,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,cb3cf492ce11bcd0c54d6bfa,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0009,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Allison and Ferguson Applied History Manifesto,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,b22319713d87f6783e7a581d,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0010,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Hoover History Lab,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,f0d8f80c61ad24a9b0406b49,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0011,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Hoover Applied History Working Group. The,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,806615a8e14a783a8b8974ed,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0012,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Belfer and Hoover. It,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,d41b83fa300ac8eb4c535db0,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0013,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Belfer and Hoover,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,620186d4409c398bb693e9c1,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0014,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / the Belfer / Allison,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,1b99cff29cca1c1a818cb42c,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0015,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Study Depth,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,b2718cbcad848078d831c1eb,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0016,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / Each New Case Worked Under The Methodology With Its Source Documentation Visible,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,fe2adb4b24430aaf35ddd1b2,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
applied-history__receipt_0017,applied-history,Applied History — lab for using historical case study to inform contemporary policy,Applied History — lab for using historical case study to inform contemporary policy / The Lab Develops Alongside The Contemporary Analytical Pages,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,079e6878d0224abb9535c060,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
bias-atlas__receipt_0001,bias-atlas,Bias Atlas — cognitive-bias catalogue grounded in Heuer and Kahneman,Bias Atlas — cognitive-bias catalogue grounded in Heuer and Kahneman Runtime Or Interface Surface,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,152847c0b2e6cf3ae2286b7d,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
bias-atlas__receipt_0002,bias-atlas,Bias Atlas — cognitive-bias catalogue grounded in Heuer and Kahneman,Bias Atlas — cognitive-bias catalogue grounded in Heuer and Kahneman Data And State Model,P: package artifact and component anchor verified; live execution trace still required,no_explicit_local_path,component_anchor_verified_in_deploy_artifacts,source-backed-proof-build,0f45371a1ae8825ab56e9bab,"Promote from package-verified receipt to live proof by attaching one run trace, screenshot packet, or executable replay."
